Family	Model	Degrees of freedom	LnL	# sites (BEB pp > 0.95)	# sites (BEB pp > 0.99)	dN	dS	dN/dS	Num. sites (BEB pp > 0.95)	Num. sites (BEB pp > 0.99)	index	Likelihood_ratio	Significativo
F70294_MLIG_G1	M2	7.0	-229.942083	0	0	0.0	0.0	0.0	0.0	0.0	15003	0.0	-
F29577_MCOR_G1	M2	8.0	-253.567242	0	0	0.0	0.0	5.0159	1.0	0.0	8191	6.242940000000033	***
F29577_MCOR_G1	M1	6.0	-256.688712	0	0	0.0	0.0	1.0			8191	6.242940000000033	***
F12302_TASI_G2	M1	5.0	-661.691223	0	0	5.51	40.6281	0.1356			3940	5.999999984851456e-06	-
F12302_TASI_G2	M2	7.0	-661.69122	0	0	5.5097	40.6288	0.1356	0.0	0.0	3940	5.999999984851456e-06	-
F67585_SHAE_G1	M2	7.0	-493.19812800000005	0	0	0.0	0.0	999.0	0.0	0.0	14572	0.6800619999999071	-
F67585_SHAE_G1	M1	5.0	-493.538159	0	0	0.0027	0.0027	1.0			14572	0.6800619999999071	-
F16546_SMED_G1	M1	5.0	-1183.765866	0	0	0.0	0.0038	0.0			5932	0.011595999999826745	-
F16546_SMED_G1	M2	7.0	-1183.760068	0	0	0.0	0.0038	0.0	0.0	0.0	5932	0.011595999999826745	-
F120954_MLIG_G1	M1	6.0	-2277.6754309999997	0	0	0.0016	0.0271	0.0583			3560	3.7999999221938197e-05	-
F120954_MLIG_G1	M2	8.0	-2277.675412	0	0	0.0016	0.0271	0.0583	0.0	0.0	3560	3.7999999221938197e-05	-
F11777_MLIG_G1	M2	7.0	-562.516694	0	0	0.0077	0.0253	0.3043	0.0	0.0	2999	-1.2739400000000387	-
F11777_MLIG_G1	M1	5.0	-561.879724	0	0	0.0031	0.0243	0.1277			2999	-1.2739400000000387	-
F112718_SMED_G1	M2	7.0	-2262.090126	0	0	3.5915	12.5346	0.2865	0.0	0.0	2136	1.99999976757681e-06	-
F112718_SMED_G1	M1	5.0	-2262.090127	0	0	3.5896	12.5282	0.2865			2136	1.99999976757681e-06	-
F106383_SMAN_G1	M2	7.0	-1949.5865600000002	0	0	0.0487	0.0361	1.3485	0.0	0.0	1046	9.613095999999132	***
F106383_SMAN_G1	M1	5.0	-1954.3931079999998	0	0	0.0126	0.040999999999999995	0.3073			1046	9.613095999999132	***
F26473_TREG_G1	M2	7.0	-2182.0424190000003	0	0	0.0014	0.0115	0.1205	0.0	0.0	7606	0.0	-
F26473_TREG_G1	M1	5.0	-2182.0424190000003	0	0	0.0015	0.0124	0.1205			7606	0.0	-
F36854_MLIG_G1	M2	24.0	-2045.3253670000001	0	0	0.0	0.0	1.0	0.0	0.0	9419	0.001657999999679305	-
F36854_MLIG_G1	M1	22.0	-2045.326196	0	0	0.0	0.0	1.0			9419	0.001657999999679305	-
F124970_SMED_G1	M1	5.0	-959.140001	0	0	3.7367	3.7367	1.0			4242	0.07022399999982554	-
F124970_SMED_G1	M2	7.0	-959.1048890000001	0	0	3.2443	9.2948	0.349	0.0	0.0	4242	0.07022399999982554	-
F41160_SMAN_G1	M1	5.0	-1209.6060380000001	0	0	1.3354	3.3636	0.397			10110	2.000000222324161e-06	-
F41160_SMAN_G1	M2	7.0	-1209.606037	0	0	1.3324	3.3562	0.397	0.0	0.0	10110	2.000000222324161e-06	-
F9410_MLIG_G1	M2	8.0	-1075.587055	0	0	0.0	0.0	0.2056	0.0	0.0	18950	0.0	-
F9410_MLIG_G1	M1	6.0	-1075.587055	0	0	0.0	0.0	0.2056			18950	0.0	-
F91719_MLIG_G1	M1	6.0	-1258.299045	0	0	2.2839	3.4652	0.6591			18530	3.999999989900971e-06	-
F91719_MLIG_G1	M2	8.0	-1258.299043	0	0	2.2839	3.4653	0.6591	0.0	0.0	18530	3.999999989900971e-06	-
F82770_MLIG_G1	M2	8.0	-3461.913822	0	0	0.0019	0.0024	0.7804	0.0	0.0	17029	0.0	-
F82770_MLIG_G1	M1	6.0	-3461.913822	0	0	0.0019	0.0024	0.7804			17029	0.0	-
F122343_SMED_G1	M2	7.0	-327.419451	0	0	0.0695	0.075	0.9259999999999999	0.0	0.0	3826	0.5313480000000936	-
F122343_SMED_G1	M1	5.0	-327.685125	0	0	0.0598	0.0977	0.6121			3826	0.5313480000000936	-
F121871_SMAR_G1	M1	5.0	-5528.280868	0	0	0.0055	0.0121	0.4568			3721	1.933870000000752	-
F121871_SMAR_G1	M2	7.0	-5527.313932999999	0	0	0.0	0.0	0.5482	0.0	0.0	3721	1.933870000000752	-
F5367_MLIG_G1	M2	8.0	-1221.4006689999999	0	0	0.0	0.0	0.35100000000000003	0.0	0.0	12213	0.9810720000004949	-
F5367_MLIG_G1	M1	6.0	-1221.8912050000001	0	0	0.0017	0.013999999999999999	0.1226			12213	0.9810720000004949	-
F86572_EMUL_G1	M1	5.0	-1767.6120399999998	0	0	0.0	0.0	0.0			17667	0.0008079999997789855	-
F86572_EMUL_G1	M2	7.0	-1767.6116359999999	0	0	0.0	0.0	0.0	0.0	0.0	17667	0.0008079999997789855	-
F4541_MLIG_G1	M2	8.0	-3765.665287	0	0	0.0	0.0	0.0965	0.0	0.0	10854	0.00026000000070780516	-
F4541_MLIG_G1	M1	6.0	-3765.665417	0	0	0.0	0.0	0.0965			10854	0.00026000000070780516	-
F11651_MLIG_G1	M1	6.0	-1384.1109720000002	0	0	0.0	0.0	0.3753			2766	10.515044000000216	***
F11651_MLIG_G1	M2	8.0	-1378.85345	0	0	0.0	0.0	1.2791	2.0	0.0	2766	10.515044000000216	***
F25375_MLIG_G1	M2	8.0	-2298.0913920000003	0	0	0.0037	0.0068	0.5422	0.0	0.0	7413	7.923893999999564	***
F25375_MLIG_G1	M1	6.0	-2302.053339	0	0	0.0019	0.0085	0.2194			7413	7.923893999999564	***
F3634_MLIG_G1	M1	5.0	-3423.5156020000004	0	0	0.0063	0.0213	0.2974			9334	6.230194000001575	***
F3634_MLIG_G1	M2	7.0	-3420.4005049999996	0	0	0.0567	0.0309	1.8319	0.0	0.0	9334	6.230194000001575	***
F53284_MLIG_G1	M2	8.0	-479.79368600000004	0	0	0.0	0.0	0.3189	0.0	0.0	12146	0.0	-
F53284_MLIG_G1	M1	6.0	-479.79368600000004	0	0	0.0	0.0	0.3189			12146	0.0	-
F86690_MLIG_G1	M1	10.0	-1989.301175	0	0	0.0	0.0	0.0961			17683	6.200000007083872e-05	-
F86690_MLIG_G1	M2	12.0	-1989.301144	0	0	0.0	0.0	0.0961	0.0	0.0	17683	6.200000007083872e-05	-
F122151_SMAT_G1	M2	7.0	-556.38077	0	0	0.0	0.0	0.0	0.0	0.0	3783	0.00037999999995008693	-
F122151_SMAT_G1	M1	5.0	-556.38096	0	0	0.0	0.0	0.0			3783	0.00037999999995008693	-
F55626_FHEP_G1	M2	7.0	-1564.534302	0	0	1.6354	4.572	0.3577	0.0	0.0	12525	1.99999976757681e-06	-
F55626_FHEP_G1	M1	5.0	-1564.534303	0	0	1.6354	4.5721	0.3577			12525	1.99999976757681e-06	-
F32796_MLIG_G1	M2	8.0	-1599.281636	0	0	0.0	0.0	0.1493	0.0	0.0	8750	0.0	-
F32796_MLIG_G1	M1	6.0	-1599.281636	0	0	0.0	0.0	0.1493			8750	0.0	-
F106986_HMIC_G1	M1	5.0	-484.380125	0	0	0.0	0.0	0.0103			1131	9.600000009868381e-05	-
F106986_HMIC_G1	M2	7.0	-484.38007699999997	0	0	0.0	0.0	0.0	0.0	0.0	1131	9.600000009868381e-05	-
F104938_SMED_G1	M1	5.0	-143.971461	0	0	0.0028	0.0028	1.0			806	0.22835399999996753	-
F104938_SMED_G1	M2	7.0	-143.85728400000002	0	0	0.0	0.0	147.0452	0.0	0.0	806	0.22835399999996753	-
F59814_MLIG_G1	M1	5.0	-1744.3292809999998	0	0	0.0008	0.0152	0.0532			13225	5.399999963628943e-05	-
F59814_MLIG_G1	M2	7.0	-1744.329254	0	0	0.0	0.0	0.0532	0.0	0.0	13225	5.399999963628943e-05	-
F31349_MLIG_G1	M2	8.0	-2051.2273370000003	0	0	0.001	0.0241	0.0424	0.0	0.0	8505	4.1999998757091817e-05	-
F31349_MLIG_G1	M1	6.0	-2051.2273579999996	0	0	0.001	0.0241	0.0424			8505	4.1999998757091817e-05	-
F50814_HDIM_G1	M1	74.0	-557.7917269999999	0	0	0.0	0.0	0.7278			11733	0.38696799999979703	-
F50814_HDIM_G1	M2	76.0	-557.598243	0	0	0.0	0.0	0.8094	0.0	0.0	11733	0.38696799999979703	-
F73598_MLIG_G1	M2	9.0	-8039.908945	0	0	0.0	0.0	0.9986	0.0	0.0	15510	0.0	-
F73598_MLIG_G1	M1	7.0	-8039.908945	0	0	0.0	0.0	0.9986			15510	0.0	-
F6340_MLIG_G1	M2	7.0	-11948.247533	0	0	0.0	0.0	0.3998	0.0	0.0	13823	0.15680000000065775	-
F6340_MLIG_G1	M1	5.0	-11948.325933	0	0	0.0	0.0	0.3803			13823	0.15680000000065775	-
F81687_MLIG_G1	M1	5.0	-3920.436838	0	0	0.0	0.0	0.1204			16835	2.0000006770715117e-06	-
F81687_MLIG_G1	M2	7.0	-3920.4368369999997	0	0	0.0	0.0	0.1204	0.0	0.0	16835	2.0000006770715117e-06	-
F87625_SMED_G1	M2	7.0	-441.671471	0	0	11.8382	31.8358	0.3719	0.0	0.0	17848	0.0	-
F87625_SMED_G1	M1	5.0	-441.671471	0	0	11.8378	31.8367	0.3718			17848	0.0	-
F28220_SMED_G1	M2	7.0	-698.9262160000001	0	0	5.5174	73.0925	0.0755	0.0	0.0	7978	0.0	-
F28220_SMED_G1	M1	5.0	-698.9262160000001	0	0	5.5181	73.0895	0.0755			7978	0.0	-
F2516_SMED_G3	M2	7.0	-2030.134468	0	0	0.0033	0.1926	0.0171	0.0	0.0	7377	7.199999981821747e-05	-
F2516_SMED_G3	M1	5.0	-2030.1345039999999	0	0	0.003	0.1773	0.017			7377	7.199999981821747e-05	-
F15322_MLIG_G1	M2	7.0	-1090.581521	0	0	0.0206	0.0162	1.2687	0.0	0.0	5738	2.8619399999997768	-
F15322_MLIG_G1	M1	5.0	-1092.012491	0	0	0.0066	0.0199	0.3336			5738	2.8619399999997768	-
F53527_MLIG_G1	M2	8.0	-881.766983	0	0	0.0	0.0182	0.0	0.0	0.0	12190	0.00036599999998543353	-
F53527_MLIG_G1	M1	6.0	-881.767166	0	0	0.0	0.0182	0.0			12190	0.00036599999998543353	-
F46517_MLIG_G1	M1	5.0	-814.591212	0	0	0.003	0.0289	0.1026			11031	3.56279399999994	-
F46517_MLIG_G1	M2	7.0	-812.8098150000001	0	0	0.0	0.0	0.2631	0.0	0.0	11031	3.56279399999994	-
F41745_MLIG_G1	M2	8.0	-787.378874	0	0	0.0082	0.0294	0.2787	0.0	0.0	10214	5.999999984851456e-06	-
F41745_MLIG_G1	M1	6.0	-787.378877	0	0	0.0082	0.0294	0.2787			10214	5.999999984851456e-06	-
F98942_MLIG_G1	M1	6.0	-1670.606414	0	0	0.0	0.0	0.2712			19725	4.882136000000173	-
F98942_MLIG_G1	M2	8.0	-1668.165346	0	0	0.0	0.0	0.4969	0.0	0.0	19725	4.882136000000173	-
F63779_HMIC_G1	M1	7.0	-285.18555200000003	0	0	0.0154	0.0154	1.0			13873	0.0	-
F63779_HMIC_G1	M2	9.0	-285.18555200000003	0	0	0.0154	0.0154	1.0	0.0	0.0	13873	0.0	-
F87828_MLIG_G1	M1	6.0	-322.508936	0	0	0.0	0.0	0.7434			17886	-1.9999999949504854e-06	-
F87828_MLIG_G1	M2	8.0	-322.508937	0	0	0.0	0.0	0.8856	0.0	0.0	17886	-1.9999999949504854e-06	-
F15386_MLIG_G1	M2	9.0	-417.610333	0	0	0.0	0.0	0.6069	0.0	0.0	5753	0.0	-
F15386_MLIG_G1	M1	7.0	-417.610333	0	0	0.0	0.0	0.6081			5753	0.0	-
F86443_MLIG_G1	M2	8.0	-2683.436345	0	0	0.0021	0.0041	0.5199	0.0	0.0	17642	0.0	-
F86443_MLIG_G1	M1	6.0	-2683.436345	0	0	0.0021	0.0041	0.5199			17642	0.0	-
F92259_SMAT_G2	M2	7.0	-1323.727404	0	0	0.0	0.0	0.0	0.0	0.0	18630	0.00015800000028320937	-
F92259_SMAT_G2	M1	5.0	-1323.7274830000001	0	0	0.0	0.0	0.3449			18630	0.00015800000028320937	-
F70260_MLIG_G1	M2	7.0	-2077.566518	0	0	0.0011	0.0066	0.1693	0.0	0.0	14999	0.0	-
F70260_MLIG_G1	M1	5.0	-2077.566518	0	0	0.0015	0.0086	0.1693			14999	0.0	-
F10264_SCUR_G1	M2	7.0	-4137.563193	0	0	0.0108	0.0128	0.8422	0.0	0.0	438	1.758718000000954	-
F10264_SCUR_G1	M1	5.0	-4138.442552	0	0	0.0072	0.0119	0.6046			438	1.758718000000954	-
F57677_MLIG_G1	M1	14.0	-3916.155024	0	0	0.0	0.0	0.9949			12890	-0.006047999999282183	-
F57677_MLIG_G1	M2	16.0	-3916.158048	0	0	0.0	0.0	0.9949	0.0	0.0	12890	-0.006047999999282183	-
F95302_MLIG_G1	M1	6.0	-3158.587015	0	0	0.016	0.0288	0.5549			19139	8.934078000000227	***
F95302_MLIG_G1	M2	8.0	-3154.119976	0	0	0.0803	0.0274	2.9303	0.0	0.0	19139	8.934078000000227	***
F77819_MLIG_G1	M2	8.0	-1653.0766310000001	0	0	0.0	0.0	10.2022	33.0	0.0	16224	33.47621799999979	***
F77819_MLIG_G1	M1	6.0	-1669.81474	0	0	1.2399	1.2399	1.0			16224	33.47621799999979	***
F95829_SMED_G1	M1	5.0	-343.40887799999996	0	0	0.0	0.0	0.0774			19230	2.199999994445534e-05	-
F95829_SMED_G1	M2	7.0	-343.408867	0	0	0.0	0.0	0.0	0.0	0.0	19230	2.199999994445534e-05	-
F129819_MLIG_G1	M2	8.0	-2302.493659	0	0	0.0	0.0	1.4667	0.0	0.0	5054	2.1992399999990084	-
F129819_MLIG_G1	M1	6.0	-2303.5932789999997	0	0	0.0	0.0	1.0			5054	2.1992399999990084	-
F121729_MLIG_G1	M1	6.0	-1453.8329390000001	0	0	0.0	0.0	0.9848			3690	1.199438000000555	-
F121729_MLIG_G1	M2	8.0	-1453.2332199999998	0	0	0.0	0.0	4.3038	18.0	0.0	3690	1.199438000000555	-
F123263_MLIG_G1	M2	8.0	-636.7052259999999	0	0	0.0	0.0	1.6157	0.0	0.0	3977	0.9749560000002475	-
F123263_MLIG_G1	M1	6.0	-637.192704	0	0	0.0	0.0	0.3976			3977	0.9749560000002475	-
F81790_MLIG_G1	M1	5.0	-2119.742945	0	0	0.0001	0.0001	1.0			16864	0.0025359999999636784	-
F81790_MLIG_G1	M2	7.0	-2119.741677	0	0	0.0	0.0	1.0607	0.0	0.0	16864	0.0025359999999636784	-
F41157_MLIG_G1	M2	7.0	-1942.736134	0	0	0.0	0.0	0.3159	0.0	0.0	10109	2.000000222324161e-06	-
F41157_MLIG_G1	M1	5.0	-1942.736135	0	0	0.0027	0.0085	0.3159			10109	2.000000222324161e-06	-
F118888_MLIG_G1	M1	5.0	-2694.111343	0	0	0.9729	1.5758	0.6174			3196	168.7227839999996	***
F118888_MLIG_G1	M2	7.0	-2609.7499510000002	0	0	5.7762	0.0096	599.8023	228.0	219.0	3196	168.7227839999996	***
F57599_FHEP_G1	M1	6.0	-637.461381	0	0	0.0	0.0	0.1577			12877	0.00014399999986380863	-
F57599_FHEP_G1	M2	8.0	-637.461309	0	0	0.0	0.0	0.1577	0.0	0.0	12877	0.00014399999986380863	-
F35244_MLIG_G1	M2	7.0	-2524.153976	0	0	16.6667	16.6667	1.0	0.0	0.0	9155	-1.0268779999996696	-
F35244_MLIG_G1	M1	5.0	-2523.640537	0	0	1.8389	23.0781	0.0797			9155	-1.0268779999996696	-
F105548_TREG_G1	M2	7.0	-399.49294	0	0	0.0	0.0	0.7752	0.0	0.0	909	-1.9999998812636477e-06	-
F105548_TREG_G1	M1	5.0	-399.49293900000004	0	0	0.0	0.0	0.3455			909	-1.9999998812636477e-06	-
F72371_MLIG_G1	M2	8.0	-2214.770876	0	0	0.0017	0.0108	0.157	0.0	0.0	15296	3.399999968678458e-05	-
F72371_MLIG_G1	M1	6.0	-2214.770893	0	0	0.0017	0.0108	0.157			15296	3.399999968678458e-05	-
F111153_SMED_G1	M2	7.0	-1033.057382	0	0	5.5786	11.2582	0.4955	0.0	0.0	1858	2.000000222324161e-06	-
F111153_SMED_G1	M1	5.0	-1033.057383	0	0	5.5805	11.2622	0.4955			1858	2.000000222324161e-06	-
F45137_MLIG_G1	M2	8.0	-835.325781	0	0	0.0	0.0	0.8141	0.0	0.0	10806	0.0	-
F45137_MLIG_G1	M1	6.0	-835.325781	0	0	0.0	0.0	0.8141			10806	0.0	-
F131470_ECAN_G1	M2	9.0	-244.64119100000002	0	0	0.0	0.0	1.0411	0.0	0.0	5348	4.190967999999941	-
F131470_ECAN_G1	M1	7.0	-246.736675	0	0	0.0	0.0	0.4103			5348	4.190967999999941	-
F34625_HMIC_G1	M1	6.0	-1854.649539	0	0	0.0	0.0	0.7434			9052	0.00015399999983856105	-
F34625_HMIC_G1	M2	8.0	-1854.649462	0	0	0.0	0.0	0.2739	0.0	0.0	9052	0.00015399999983856105	-
F34807_SMAR_G1	M1	5.0	-1660.164509	0	0	0.0065	0.0222	0.2919			9083	9.369603999999981	***
F34807_SMAR_G1	M2	7.0	-1655.479707	0	0	0.0381	0.0084	4.5594	0.0	0.0	9083	9.369603999999981	***
F65394_MLIG_G1	M2	7.0	-372.406025	0	0	0.0	0.0114	0.0	0.0	0.0	14168	-0.0004480000000057771	-
F65394_MLIG_G1	M1	5.0	-372.405801	0	0	0.0	0.0114	0.0			14168	-0.0004480000000057771	-
F102577_SMED_G1	M2	7.0	-421.56911399999996	0	0	1.9608	8.1728	0.2399	0.0	0.0	428	0.16624000000001615	-
F102577_SMED_G1	M1	5.0	-421.65223399999996	0	0	2.7341	2.7341	1.0			428	0.16624000000001615	-
F123568_MLIG_G1	M2	7.0	-2785.022787	0	0	0.3363	0.0169	19.8612	8.0	2.0	4022	89.28007600000001	***
F123568_MLIG_G1	M1	5.0	-2829.662825	0	0	0.0056	0.0541	0.10400000000000001			4022	89.28007600000001	***
F17766_MLIG_G1	M1	16.0	-866.0081359999999	0	0	0.0	0.0	0.1549			6140	3.999999762527295e-06	-
F17766_MLIG_G1	M2	18.0	-866.008134	0	0	0.0	0.0	0.1549	0.0	0.0	6140	3.999999762527295e-06	-
F26965_TSAG_G1	M1	5.0	-185.78878600000002	0	0	1.6816	58.5256	0.0287			7754	-0.019111999999950058	-
F26965_TSAG_G1	M2	7.0	-185.798342	0	0	13.2207	13.2207	1.0	0.0	0.0	7754	-0.019111999999950058	-
F115682_MLIG_G1	M2	8.0	-541.350053	0	0	0.0	0.0	0.1851	0.0	0.0	2614	1.1999999969702912e-05	-
F115682_MLIG_G1	M1	6.0	-541.350059	0	0	0.0	0.0	0.1851			2614	1.1999999969702912e-05	-
F13774_MLIG_G1	M1	6.0	-1467.011816	0	0	0.0017	0.0129	0.1328			5493	0.0	-
F13774_MLIG_G1	M2	8.0	-1467.011816	0	0	0.0017	0.0129	0.1328	0.0	0.0	5493	0.0	-
F111944_HDIM_G1	M2	8.0	-150.954716	0	0	16.6667	16.6667	1.0	0.0	0.0	1989	0.0	-
F111944_HDIM_G1	M1	6.0	-150.954716	0	0	16.6667	16.6667	1.0			1989	0.0	-
F106028_HDIM_G1	M1	5.0	-529.337756	0	0	0.3696	0.4491	0.823			992	5.292932000000064	-
F106028_HDIM_G1	M2	7.0	-526.69129	0	0	0.6898	0.2678	2.5758	1.0	0.0	992	5.292932000000064	-
F18802_MLIG_G1	M2	7.0	-849.2398009999999	0	0	0.0062	0.0401	0.154	0.0	0.0	6318	3.999999989900971e-06	-
F18802_MLIG_G1	M1	5.0	-849.2398029999999	0	0	0.0057	0.0369	0.154			6318	3.999999989900971e-06	-
F84260_MLIG_G1	M1	16.0	-360.225666	0	0	0.0	0.0	0.8112			17255	-0.04116799999997056	-
F84260_MLIG_G1	M2	18.0	-360.24625	0	0	0.0	0.0	0.1904	0.0	0.0	17255	-0.04116799999997056	-
F113774_MLIG_G1	M2	9.0	-1204.345665	0	0	0.0	0.0	0.2199	0.0	0.0	2316	2.1999999717081664e-05	-
F113774_MLIG_G1	M1	7.0	-1204.345676	0	0	0.0	0.0	0.2199			2316	2.1999999717081664e-05	-
F96215_MLIG_G1	M2	8.0	-1402.543773	0	0	0.0011	0.0078	0.1404	0.0	0.0	19290	0.0	-
F96215_MLIG_G1	M1	6.0	-1402.543773	0	0	0.0011	0.0078	0.1404			19290	0.0	-
F107189_EGRA_G1	M2	7.0	-1659.916726	0	0	0.0	0.0	0.2924	0.0	0.0	1167	-8.200000002034358e-05	-
F107189_EGRA_G1	M1	5.0	-1659.916685	0	0	0.0	0.0	0.0			1167	-8.200000002034358e-05	-
F65347_SMED_G1	M1	5.0	-190.651979	0	0	0.0294	0.0294	1.0			14152	3.8999019999999973	-
F65347_SMED_G1	M2	7.0	-188.702028	0	0	0.0	0.0	999.0	7.0	0.0	14152	3.8999019999999973	-
F20903_MLIG_G1	M2	8.0	-859.5088119999999	0	0	0.0	0.0	0.0329	0.0	0.0	6663	1.3999999964653398e-05	-
F20903_MLIG_G1	M1	6.0	-859.5088189999999	0	0	0.0	0.0	0.0329			6663	1.3999999964653398e-05	-
F103174_MLIG_G1	M2	7.0	-4349.118435	0	0	0.0006	0.0119	0.0482	0.0	0.0	528	1.999998858082108e-06	-
F103174_MLIG_G1	M1	5.0	-4349.118436	0	0	0.0007	0.0154	0.0482			528	1.999998858082108e-06	-
F68078_MLIG_G1	M2	7.0	-727.6815839999999	0	0	0.0125	0.0995	0.1253	0.0	0.0	14655	0.00010600000018712308	-
F68078_MLIG_G1	M1	5.0	-727.681637	0	0	0.0111	0.0885	0.1253			14655	0.00010600000018712308	-
F64679_MLIG_G1	M1	7.0	-4631.120667	0	0	0.0008	0.0052	0.1494			14030	0.0706079999999929	-
F64679_MLIG_G1	M2	9.0	-4631.085363	0	0	0.0006	0.0034	0.1817	0.0	0.0	14030	0.0706079999999929	-
F115372_MLIG_G1	M2	8.0	-1638.134164	0	0	0.0	0.0	999.0	0.0	0.0	2566	1.3991359999999986	-
F115372_MLIG_G1	M1	6.0	-1638.833732	0	0	0.0	0.0	1.0			2566	1.3991359999999986	-
F88796_SMAR_G1	M1	5.0	-1476.336076	0	0	0.0087	0.0788	0.1101			18033	93.921648	***
F88796_SMAR_G1	M2	7.0	-1429.375252	0	0	0.1288	0.0039	32.9428	9.0	5.0	18033	93.921648	***
F53538_SMED_G1	M2	7.0	-539.9042059999999	0	0	0.0	0.0	0.0	0.0	0.0	12191	4.0000000126383384e-05	-
F53538_SMED_G1	M1	5.0	-539.904226	0	0	0.0	0.0	0.0			12191	4.0000000126383384e-05	-
F75489_MLIG_G1	M1	5.0	-563.2952730000001	0	0	0.0019	0.0387	0.0489			15826	1.4000000192027073e-05	-
F75489_MLIG_G1	M2	7.0	-563.295266	0	0	0.0019	0.0382	0.0489	0.0	0.0	15826	1.4000000192027073e-05	-
F47829_MLIG_G1	M2	8.0	-2272.185094	0	0	0.0021	0.0294	0.0728	0.0	0.0	11251	6.000000212225132e-06	-
F47829_MLIG_G1	M1	6.0	-2272.185097	0	0	0.0021	0.0294	0.0728			11251	6.000000212225132e-06	-
F44898_MLIG_G1	M2	9.0	-1828.3936600000002	0	0	0.0	0.0	1.7852	0.0	0.0	10752	0.018729999999777647	-
F44898_MLIG_G1	M1	7.0	-1828.403025	0	0	0.0	0.0	0.0522			10752	0.018729999999777647	-
F95867_SMED_G1	M2	7.0	-3354.112853	0	0	0.0418	0.0233	1.7962	0.0	0.0	19234	8.236136000000442	***
F95867_SMED_G1	M1	5.0	-3358.2309210000003	0	0	0.0047	0.0168	0.2812			19234	8.236136000000442	***
F124383_MLIG_G1	M1	12.0	-1045.625747	0	0	0.0	0.0	0.3132			4156	2.2000000171829015e-05	-
F124383_MLIG_G1	M2	14.0	-1045.625736	0	0	0.0	0.0	0.3132	0.0	0.0	4156	2.2000000171829015e-05	-
F115184_MLIG_G1	M1	5.0	-1485.448142	0	0	0.0	0.0003	0.0			2542	0.00018199999976786785	-
F115184_MLIG_G1	M2	7.0	-1485.448051	0	0	0.0	0.0092	0.0	0.0	0.0	2542	0.00018199999976786785	-
F87804_MLIG_G1	M1	6.0	-1015.362228	0	0	0.0	0.0	0.525			17881	0.4410259999997379	-
F87804_MLIG_G1	M2	8.0	-1015.1417150000001	0	0	0.0	0.0	0.586	0.0	0.0	17881	0.4410259999997379	-
F82628_MLIG_G1	M2	7.0	-853.659891	0	0	0.0	0.0	2.2262	0.0	0.0	17007	0.6472399999997833	-
F82628_MLIG_G1	M1	5.0	-853.9835109999999	0	0	0.004	0.004	1.0			17007	0.6472399999997833	-
F9816_MLIG_G1	M2	8.0	-901.040565	0	0	0.0	0.0	4.7531	19.0	0.0	19607	2.0737679999999727	-
F9816_MLIG_G1	M1	6.0	-902.077449	0	0	3.9817	3.9817	1.0			19607	2.0737679999999727	-
F110857_FHEP_G1	M1	5.0	-1846.511745	0	0	4.0565	4.0565	1.0			1807	0.0035040000002481975	-
F110857_FHEP_G1	M2	7.0	-1846.509993	0	0	3.6337	5.1337	0.7078	0.0	0.0	1807	0.0035040000002481975	-
F121985_MLIG_G1	M2	9.0	-2438.4551149999998	0	0	0.0	0.0	0.5962	0.0	0.0	3751	5.293246000000181	-
F121985_MLIG_G1	M1	7.0	-2441.101738	0	0	0.0	0.0	0.1221			3751	5.293246000000181	-
F44764_MLIG_G1	M1	5.0	-815.354545	0	0	0.0017	0.0162	0.1068			10729	4.000000217274646e-06	-
F44764_MLIG_G1	M2	7.0	-815.3545429999999	0	0	0.0	0.0	0.1068	0.0	0.0	10729	4.000000217274646e-06	-
F118457_HDIM_G1	M1	5.0	-486.35607400000004	0	0	0.0576	0.0576	1.0			3104	0.005330000000071777	-
F118457_HDIM_G1	M2	7.0	-486.353409	0	0	0.0624	0.0603	1.0345	0.0	0.0	3104	0.005330000000071777	-
F91946_MLIG_G1	M2	9.0	-329.672656	0	0	0.0	0.0	0.0	0.0	0.0	18569	0.00011199999994460086	-
F91946_MLIG_G1	M1	7.0	-329.672712	0	0	0.0	0.0	0.0			18569	0.00011199999994460086	-
F46899_HDIM_G1	M1	5.0	-1312.835961	0	0	0.0	0.0	0.132			11106	0.00025999999979831045	-
F46899_HDIM_G1	M2	7.0	-1312.835831	0	0	0.0	0.0	0.0	0.0	0.0	11106	0.00025999999979831045	-
F53289_TREG_G1	M2	28.0	-424.905824	0	0	0.0	0.0	9.3769	8.0	8.0	12148	20.183724000000097	***
F53289_TREG_G1	M1	26.0	-434.99768600000004	0	0	0.0	0.0	0.9444			12148	20.183724000000097	***
F1087_MLIG_G1	M1	6.0	-443.463187	0	0	0.0	0.0	0.7434			1444	5.999999984851456e-06	-
F1087_MLIG_G1	M2	8.0	-443.463184	0	0	0.0	0.0	0.8856	0.0	0.0	1444	5.999999984851456e-06	-
F65186_MLIG_G1	M1	6.0	-1323.195316	0	0	0.0	0.0	0.41200000000000003			14122	2.000000222324161e-06	-
F65186_MLIG_G1	M2	8.0	-1323.195315	0	0	0.0	0.0	0.41200000000000003	0.0	0.0	14122	2.000000222324161e-06	-
F57063_MLIG_G1	M1	5.0	-1274.791959	0	0	0.0011	0.0235	0.0478			12773	0.9801739999998063	-
F57063_MLIG_G1	M2	7.0	-1274.301872	0	0	0.0	0.0	0.1981	0.0	0.0	12773	0.9801739999998063	-
F206_MLIG_G1	M1	6.0	-511.597292	0	0	0.0011	0.0102	0.1087			6639	0.0	-
